LevelName	Status	LURD_Path	Runtime_ms	Pushes	Moves	GeneratedStates	ExpandedNodes	TotalChildren	EffectiveChildren	RepeatedNodes	Deadlocks	BranchingReal	BranchingEffective	BranchingClassic	Redundancy	ClosedListLength	PathStates	PathBoxLines	PathBoxChanges	PathBranchingRealTotalNodes	PathBranchingRealMin	PathBranchingRealMax	PathBranchingRealAvg	PathBranchingEffectiveTotalNodes	PathBranchingEffectiveMin	PathBranchingEffectiveMax	PathBranchingEffectiveAvg	PathTotalChildrenGenerated	PathRepeatedNodes	PathDeadlocks	PathRedundancy
6 - David W. Skinner - 245 [likes=10, dislikes=0, completion=0.769491525423729, like_ratio=1.0, like_rate=0.0338983050847458, tedium=27.5]	SOLVED	rRRdddrdrruuLLuluurDDDrrddllUlUUruLLrdddrdrruulLdlUUruL	9.02655	17	55	32	38	304	52	22	36	8	1.36842	1.23859	13.8182	32	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
32 - David W. Skinner - 246 [likes=5, dislikes=0, completion=0.664233576642336, like_ratio=1.0, like_rate=0.0182481751824818, tedium=41.3333333333333]	SOLVED	lluuuurrrddLruulldldddrrrdLulluuuurrrddlDDuuLrddlluUddrrrdddlluUddrruuuluullddRdddrruuLUUdlluuruurrddLLuLrdrddlluUddrrdrddlluUruuullddRdrUUdlluuruulDulldRurrddRluulldRurD	18.1798	25	170	245	465	5580	573	754	828	12	1.23226	1.27849	7.40053	245	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
24 - David W. Skinner - 247 [likes=5, dislikes=0, completion=0.745644599303136, like_ratio=1.0, like_rate=0.0174216027874564, tedium=69.5]	SOLVED	ulldRurDRRRlllDurrruurrddLLLLLrrrrddlllLdlluRRRRRllluurrrrdDDuuullllulldRurDDurrrrddlllLrrrrdrrrdddldllluluurRdrUluulllldlluRRRRRllluurrrrdDDurrdrdddldllluluurRuRlddrU	17.1272	36	167	201	311	2488	418	368	236	8	1.34405	1.17285	6.76087	201	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
53 - David W. Skinner - 248 [likes=5, dislikes=0, completion=0.759183673469388, like_ratio=1.0, like_rate=0.0204081632653061, tedium=21.6666666666667]	SOLVED	ldlUrrrdLuuullldRdddlluRdrUUrrdLuruulDrddlLuRuulldRRddldlluRdrUUruLddrrruLdlU	14.976	19	77	191	359	4308	429	638	491	12	1.19499	1.36295	6.75235	191	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
69 - David W. Skinner - 249 [likes=5, dislikes=0, completion=0.797101449275362, like_ratio=1.0, like_rate=0.0241545893719807, tedium=2.25]	SOLVED	RDrUllLDRurUdllUlDrrruLLddrR	11.2727	13	28	112	125	4000	618	45	362	32	4.944	1.44978	88.8889	112	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
28 - David W. Skinner - 250 [likes=5, dislikes=0, completion=0.666666666666667, like_ratio=1.0, like_rate=0.0168350168350168, tedium=14.0]	SOLVED	uLrddlULUlldRurRlldRurDrruLLLrrrruullllDurrrrddldlddlUU	10.5199	15	55	99	129	1548	181	178	219	12	1.4031	1.38263	8.69663	99	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
23 - David W. Skinner - 251 [likes=7, dislikes=0, completion=0.649056603773585, like_ratio=1.0, like_rate=0.0264150943396226, tedium=60.0]	SOLVED	RDDldRRRdrruLuuluLulDDurrdrddLLLrrruululldDllddrURRRdrUUdllluuurrdRddllllluRdrrrruululldDuurrdrRllullddldRRluuurrdrrRlllulldddrRdrUllluuurrdrrrurrddlUllllulldddrrrUdllluuurrdRRRuurrdLrddlU	12.6377	37	188	100	136	1088	200	120	170	8	1.47059	1.14199	9.06667	100	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
1 - David W. Skinner - 252 [likes=12, dislikes=0, completion=0.710261569416499, like_ratio=1.0, like_rate=0.0241448692152917, tedium=22.0]	SOLVED	dllUdrruLLUluurDDlDRddlUrrruLdllUUruulDrdDldRuuulD	11.6269	17	50	39	61	488	77	72	64	8	1.2623	1.27356	6.77778	39	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
35 - David W. Skinner - 253 [likes=5, dislikes=0, completion=0.659663865546218, like_ratio=1.0, like_rate=0.0210084033613445, tedium=65.6666666666667]	SOLVED	rurDlllluulldddddrrrrurUdldlllluuuuurrrrurrrdrdddlLuLLLUdrrrdrruuulullldLLLulDDDDDDrrrrurUrrruuulullldldddlUruullldddddrddlluRdrUluuuuuurrrddlUruLLulDDDDDDRddlluRuuuuuurrrrurrrdrdddllldldlLrrururuLLrdrrruuulullldldlddrUUdrrdrrruuulullldLLLulDDDDDDDldR	106.077	48	251	1249	2436	29232	3526	4708	2598	12	1.44745	1.1764	6.20901	1249	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
19 - David W. Skinner - 254 [likes=9, dislikes=0, completion=0.663120567375887, like_ratio=1.0, like_rate=0.0319148936170213, tedium=25.0]	SOLVED	ruulllDurrDulldRurrdddddlluluUddrdrruuuuulldRurDDDlUruulldRullldRRurrDulldldddrdrrUdlluluuurR	10.6917	16	93	65	96	1152	166	126	111	12	1.72917	1.33012	9.14286	65	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
58 - David W. Skinner - 255 [likes=3, dislikes=0, completion=0.783898305084746, like_ratio=1.0, like_rate=0.0127118644067797, tedium=33.0]	SOLVED	uuLLdlDDuuruLdddrUluurrrddLLrruullDlDuurrrddlLdLLdlluRuuuRRdrdrruululDrrddlldlLrrurruulllllddDrddrUlulldRuuuurrrrrddlldLLrrurruulllllddDuuurrdDrdLuuurDlddLruuurrrddlLulDrdL	16.2383	32	172	251	349	5584	748	314	684	16	2.14327	1.20078	17.7834	251	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
15 - David W. Skinner - 256 [likes=8, dislikes=0, completion=0.609090909090909, like_ratio=1.0, like_rate=0.0242424242424242, tedium=13.3333333333333]	SOLVED	ulDrdLdlluURlluurDldRddrruruulDLLddrUdrU	10.0982	12	40	46	86	1032	111	49	119	12	1.2907	1.44947	21.0612	46	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
42 - David W. Skinner - 257 [likes=5, dislikes=0, completion=0.561594202898551, like_ratio=1.0, like_rate=0.0181159420289855, tedium=35.6666666666667]	SOLVED	ldlluuurrRllldddrrurUrULLrddldlluuuluurrrrDDlLLdddrrurUruLLLrruulllldDldRuuurrrrddllLDurrrrruLdlllldlluRuurrrrDrdLLrddldllU	13.2387	24	123	152	244	2928	324	312	394	12	1.32787	1.2574	9.38462	152	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
43 - David W. Skinner - 258 [likes=5, dislikes=0, completion=0.776119402985075, like_ratio=1.0, like_rate=0.0186567164179104, tedium=27.0]	SOLVED	lddddrrruuluLulDDurrdLrrddllULLLdlUrrrdrrruulullDurrdrddlluLLruurrdLdllLuLrddlluRurDrrruulDrdLLLulDlluR	16.1685	24	103	303	404	4848	753	466	602	12	1.86386	1.2841	10.4034	303	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
14 - David W. Skinner - 259 [likes=6, dislikes=0, completion=0.735408560311284, like_ratio=1.0, like_rate=0.0233463035019455, tedium=9.66666666666667]	SOLVED	rRlddrUrULdlluururDDrdLurruLL	9.15285	10	29	19	23	276	42	16	45	12	1.82609	1.36827	17.25	19	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
38 - David W. Skinner - 260 [likes=4, dislikes=0, completion=0.793577981651376, like_ratio=1.0, like_rate=0.018348623853211, tedium=26.3333333333333]	SOLVED	ruLdlluuuurrrdLullddddrruUUdddlluRdrUlluuurRlldddrrUdlluuurrRllldddrruUruLuurrrddLruullldddddlluuRlddrruU	12.5854	15	105	88	156	1872	253	207	259	12	1.62179	1.40026	9.04348	88	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
18 - David W. Skinner - 261 [likes=7, dislikes=0, completion=0.613382899628253, like_ratio=1.0, like_rate=0.0260223048327138, tedium=23.6666666666667]	SOLVED	ullDDRdddlluRRuulDuuurrdrdLuulldddDrdrruLdlUlldRRuluuuurrddLruulldDDDrdLurrrdLulluurD	14.3454	20	85	207	384	4608	520	476	454	12	1.35417	1.34653	9.68067	207	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
34 - David W. Skinner - 262 [likes=6, dislikes=0, completion=0.75, like_ratio=1.0, like_rate=0.0267857142857143, tedium=38.0]	SOLVED	ullllddddddrruLdlUUUUUUrrrddldLruruulluulldRdrrrddldlDlUrruruullluurDldRRRddldllUUUruulldRurDldRlddddddrruLuururuuurDlddrruLdlldldddlUUUUUUruulldRddddrrurruulLrrddlUruL	31.5759	35	168	528	1040	12480	1520	1587	1792	12	1.46154	1.21955	7.86389	528	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
22 - David W. Skinner - 263 [likes=5, dislikes=0, completion=0.75107296137339, like_ratio=1.0, like_rate=0.0214592274678112, tedium=47.0]	SOLVED	uulLullDRRllDDuurrRlllddDllddrrUUUUdddrrrruuuruulDDullullldRurrdrrdDDuuullulldRRllddddrrrRlllluuuurrRlllddddrrrrurrdLLLLrruuuruulDDDDrdL	13.1538	31	136	164	258	2064	319	221	121	8	1.23643	1.19617	9.33937	164	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
60 - David W. Skinner - 264 [likes=4, dislikes=0, completion=0.666666666666667, like_ratio=1.0, like_rate=0.0182648401826484, tedium=93.0]	SOLVED	lllllldldRuurrrrrrrrrrrddllldlluRRRllllldlluRRRRdrrurRdrruLuulllllllllllddRRdrrurrdrrurRdrUUdllldlluRllldllulluurrrrrrrrrrRurrdLLLLLLLLLLLulldddrrdrrurrrRRRdrUUdllllllldllulluuurrdrrrrrrrrRurrdLLLLLLLLLulllldddrrRRRRRRRRdrUUdllllllllllluuurrrrdrrrrrrRurrdLLddllllllllllluuurrdRullldRurrdRullldRurrdRRRRllllulldRRRRR	3060.38	70	315	4893	143068	1716816	251299	273065	119586	12	1.7565	1.18482	6.28721	4893	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
37 - David W. Skinner - 265 [likes=4, dislikes=0, completion=0.60337552742616, like_ratio=1.0, like_rate=0.0168776371308017, tedium=40.6666666666667]	SOLVED	uuululuulldDrrrddlLUdrruuluullddldRuuurrddrddlldlUUUddrrruulLDldRRluurrdDllulluRddrrruuluullDDldRuuurrddLDldRuuruulldDrrrddDuuullddRluurrdrddlUlluulldRdrrrdrddlUruulllluurDldRR	13.7922	29	176	146	208	2496	406	266	310	12	1.95192	1.20208	9.38346	146	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
3 - David W. Skinner - 266 [likes=7, dislikes=0, completion=0.770949720670391, like_ratio=1.0, like_rate=0.0195530726256983, tedium=23.0]	SOLVED	urDurrdLLulldddrrUUddlluuurRlldRlddrruUrULrruulD	10.0829	12	48	20	23	184	35	21	28	8	1.52174	1.29861	8.7619	20	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
21 - David W. Skinner - 267 [likes=8, dislikes=0, completion=0.70995670995671, like_ratio=1.0, like_rate=0.0346320346320346, tedium=53.0]	SOLVED	ullldddDldddrruUruLdddlluuRUUUUluRRRurDllldddddlddrruUluuuuurrddrruLullldddddrruLdlUUUUluRRRurDDrddlUlUdrruLuLLLrrrddlUruL	16.2522	33	122	131	180	1440	182	134	203	8	1.01111	1.17042	10.7463	131	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
56 - David W. Skinner - 268 [likes=6, dislikes=0, completion=0.568376068376068, like_ratio=1.0, like_rate=0.0256410256410256, tedium=29.6666666666667]	SOLVED	ddldlluurULdddrruruuLLrruullDlDDuRdllluRdrruulDrdLuururrddLruulldlddrUllldRRurrrddldllUUluR	17.2654	19	91	70	106	1272	120	137	146	12	1.13208	1.27819	9.28467	70	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
40 - David W. Skinner - 269 [likes=5, dislikes=0, completion=0.681614349775785, like_ratio=1.0, like_rate=0.0224215246636771, tedium=16.3333333333333]	SOLVED	ruuLuUruLdddrddlUUUUllddRluurrdDuuruullDurrddlddlluuR	12.0697	12	53	48	65	780	108	37	131	12	1.66154	1.41604	21.0811	48	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
17 - David W. Skinner - 270 [likes=7, dislikes=0, completion=0.855263157894737, like_ratio=1.0, like_rate=0.0307017543859649, tedium=13.3333333333333]	SOLVED	ullDDuurrddLdddlluuRlddrruLuUrruullDurrddlDuruulldDD	9.27838	11	52	20	23	276	40	13	37	12	1.73913	1.32982	21.2308	20	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
16 - David W. Skinner - 271 [likes=6, dislikes=0, completion=0.743150684931507, like_ratio=1.0, like_rate=0.0205479452054795, tedium=26.6666666666667]	SOLVED	ulDuruulDDrddLLLuuuRlddddlluRdrUrrruulDrdLLLUddlluRurDrruuruulDDDrdLLLulDrrruuullD	24.1317	25	82	203	436	5232	491	625	492	12	1.12615	1.2752	8.3712	203	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
20 - David W. Skinner - 272 [likes=6, dislikes=0, completion=0.630952380952381, like_ratio=1.0, like_rate=0.0238095238095238, tedium=15.3333333333333]	SOLVED	luRdrUUrruullDlDRuuulDDrdddlluRdrUUUluurDrrddL	9.88572	15	46	42	49	588	57	43	83	12	1.16327	1.29622	13.6744	42	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
36 - David W. Skinner - 273 [likes=5, dislikes=0, completion=0.664335664335664, like_ratio=1.0, like_rate=0.0174825174825175, tedium=27.6666666666667]	SOLVED	urrrDulllddrURurrdLLuruurrrdrdddldlllUdrrruruuululllddldLrRlldlluRuRRdrddrrruruuulullldDllldR	13.1961	14	93	97	148	1776	227	180	225	12	1.53378	1.42896	9.86667	97	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
2 - David W. Skinner - 274 [likes=5, dislikes=0, completion=0.925490196078431, like_ratio=1.0, like_rate=0.0196078431372549, tedium=13.5]	SOLVED	rdLulldddrrUUddlluuRuuurrddLDlU	9.02959	8	31	9	9	72	12	9	13	8	1.33333	1.31607	8	9	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
61 - David W. Skinner - 275 [likes=5, dislikes=0, completion=0.730941704035874, like_ratio=1.0, like_rate=0.0224215246636771, tedium=18.8]	SOLVED	dlllllUdrruRdlllllUdrruRdllluRuulDDrdrruLdlUluurrDDrdrruLLLuullddRdRRlluluurrdDldRurrrdrruLLLLLuulldRDuurDD	34.6226	29	107	518	1006	20120	1484	1317	1847	20	1.47515	1.26922	15.2771	518	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
50 - David W. Skinner - 276 [likes=4, dislikes=0, completion=0.756880733944954, like_ratio=1.0, like_rate=0.018348623853211, tedium=14.25]	SOLVED	LrRdrUruullDDllulDlddrrUdlluurRddlUruRRuurrddLLLrrddlUruruulD	27.8577	17	61	319	1038	16608	1454	945	1966	16	1.40077	1.50461	17.5746	319	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
46 - David W. Skinner - 277 [likes=5, dislikes=0, completion=0.617224880382775, like_ratio=1.0, like_rate=0.0239234449760766, tedium=51.3333333333333]	SOLVED	dlldlluuurrDLrRlulluullldddddrrrrrUdlluUddrruruLddlluuUrrdLulUdrdrddllllluuuuurrurrdLLrddDrrdrrruLdlluulluulLrrdddrrdrruLLulldDuurrdddlLrruuLrddlluUUUddddLLdlluRRRRllluuuuluurDDDDDuuuurrurrdLLLrrdddddlldlluRRluuuuluurDDDDD	270.582	44	222	2130	11701	140412	12023	16609	10843	12	1.02752	1.23726	8.45397	2130	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
11 - David W. Skinner - 278 [likes=7, dislikes=0, completion=0.849557522123894, like_ratio=1.0, like_rate=0.0309734513274336, tedium=13.0]	SOLVED	drdrruLruulDLrrddllUlURddrruLLrruulDrdL	9.59335	11	39	22	25	300	29	16	35	12	1.16	1.33994	18.75	22	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
9 - David W. Skinner - 279 [likes=6, dislikes=0, completion=0.784172661870504, like_ratio=1.0, like_rate=0.0215827338129496, tedium=10.6666666666667]	SOLVED	ulllddrRlluurrDullddddrrruULrddlUdlluuuurrrD	9.79089	7	44	16	18	216	33	13	24	12	1.83333	1.51121	16.6154	16	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
31 - David W. Skinner - 280 [likes=4, dislikes=0, completion=0.75390625, like_ratio=1.0, like_rate=0.015625, tedium=49.0]	SOLVED	drrrrrruulDrdLLLuluuuRRurrdLLrDDuulLrrddrddlUUUdddllulldRRRdrUlluluuluurDDDuurrurrdLddrddllluLdrrrruuluuLLrrddrddllluluuluurDrrrddrddlllulLdrrrrruuluulllDDuurrrddrddllllluRdllluRdrrrrrUUUdddllluuuurrurrdLLLrrddddllluuuluurDDD	25.8921	41	225	578	827	9924	1256	841	597	12	1.51874	1.17804	11.8002	578	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
5 - David W. Skinner - 281 [likes=7, dislikes=0, completion=0.73992673992674, like_ratio=1.0, like_rate=0.0256410256410256, tedium=30.5]	SOLVED	uulDulldRRurDDrddlUlURuLddrrruLdlluurDldRuuullldRurrddrDuluulldRurDDldR	9.03881	19	71	30	40	320	61	37	54	8	1.525	1.21428	8.64865	30	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
30 - David W. Skinner - 282 [likes=5, dislikes=0, completion=0.616541353383459, like_ratio=1.0, like_rate=0.018796992481203, tedium=64.6666666666667]	SOLVED	lddrrrrrrdrrruuluuruulldDrddrddlULLLLLLLLuullddRdrUUdlluurRddrrrrrrrrUUddlllllllluuRlddrrrrrrrruuLulldRRuuurrddLDDrdLLruuuruulldDldRurDDrddlluLdrrruLdlluLLLLLLuullddRdrUUdlluuurrrdLddrrrrrrdrruLLLLLLLLuuulldddRdrUUULulDrrruLrrrdLLLuLrdL	228.805	62	236	4682	10074	120888	12028	15638	9817	12	1.19396	1.16029	7.7304	4682	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
4 - David W. Skinner - 283 [likes=8, dislikes=0, completion=0.793733681462141, like_ratio=1.0, like_rate=0.02088772845953, tedium=30.5]	SOLVED	rddlDuruulldlddRdRdrUUdlluRuRRurrddlUruLdlllddrUluRRRdrruLulDlluR	10.8093	18	65	81	109	872	174	145	150	8	1.59633	1.29775	6.01379	81	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
8 - David W. Skinner - 284 [likes=8, dislikes=0, completion=0.76984126984127, like_ratio=1.0, like_rate=0.0317460317460317, tedium=13.3333333333333]	SOLVED	rdLLdddrruLUluRdddlUruuurrdLulDDuullldRR	9.29561	12	40	44	53	636	68	33	73	12	1.28302	1.39216	19.2727	44	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
10 - David W. Skinner - 285 [likes=10, dislikes=0, completion=0.861538461538462, like_ratio=1.0, like_rate=0.021978021978022, tedium=7.66666666666667]	SOLVED	dllUdrruLuulldDuRDuurDD	9.24676	8	23	25	29	348	76	12	33	12	2.62069	1.52335	29	25	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
51 - David W. Skinner - 286 [likes=4, dislikes=0, completion=0.702380952380952, like_ratio=1.0, like_rate=0.0158730158730159, tedium=10.25]	SOLVED	urRuruuLrddldRuuulDlluRRdrddlUdrdLuuruLulldRRdddrrruLdllulldRR	26.0298	15	62	341	999	15984	1976	1114	2090	16	1.97798	1.58479	14.3483	341	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
1 - Hirohiko Nakamiya - 287 [likes=5, dislikes=0, completion=0.848708487084871, like_ratio=1.0, like_rate=0.018450184501845, tedium=3.5]	SOLVED	LrUdDuuruLddRdrUlulllDrddR	12.2134	9	26	62	77	1232	591	112	81	16	7.67532	1.62035	11	62	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
3 - Hirohiko Nakamiya - 288 [likes=8, dislikes=0, completion=0.88695652173913, like_ratio=1.0, like_rate=0.0347826086956522, tedium=3.66666666666667]	SOLVED	rDullUdlddrrRllUUrrruulDrddldlluurUrDDuulLdrDullU	22.4492	13	49	205	233	5592	2031	252	168	24	8.71674	1.52091	22.1905	205	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
1 - Li Jin You - 289 [likes=7, dislikes=0, completion=0.490291262135922, like_ratio=1.0, like_rate=0.0339805825242718, tedium=38.0]	SOLVED	LLddlluuuurrrDrddLruulDlLrruullldDlddrrrUdllluuruurrrddrdLuuulllddrRlluurrrdrddlUllllddrrrUruLddllluuruurrrDrddlldllUUddrruuLrdrruLL	10.7052	20	132	74	103	1236	116	105	154	12	1.12621	1.26079	11.7714	74	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
6 - Iroh - 290 [likes=8, dislikes=0, completion=0.793388429752066, like_ratio=1.0, like_rate=0.0330578512396694, tedium=11.0]	SOLVED	RURRlldRuuLulldRurDrddllUdrruulDrdRullldRuuulldRddrRulluurDDldR	10.9512	18	63	76	122	1952	205	101	291	16	1.68033	1.3059	19.3267	76	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
1 - Iroh - 291 [likes=10, dislikes=1, completion=0.672489082969432, like_ratio=0.909090909090909, like_rate=0.0436681222707424, tedium=133.0]	SOLVED	DDurrurrdrddlllldlluRRRRRlllluurrurrdrdDDrddddllluuruRurDDDldRRRRRRRRRlllluururrrdrrrdddllUUdllllluururrrdRRlluuurrdrdDDDuulldddrRRRR	9.04803	34	133	33	33	132	41	24	8	4	1.24242	1.10831	5.5	33	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
5 - Iroh - 292 [likes=8, dislikes=0, completion=0.710900473933649, like_ratio=1.0, like_rate=0.037914691943128, tedium=22.2]	SOLVED	lddrrruuLUUruulDrdLddrddlUUUdddlluuRlddrruLulDrrruLuUruulDDDDDrdLulluRdrUUUruulDDDDrdLLuruuuullddRluurDrDDDrdLuuuulldRurDDD	30.4613	40	123	719	1329	26580	1393	1474	2107	20	1.04816	1.19698	18.0326	719	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
8 - Iroh - 293 [likes=8, dislikes=0, completion=0.540909090909091, like_ratio=1.0, like_rate=0.0363636363636364, tedium=13.75]	SOLVED	rrrruruLddllURdllluRRdrrruulDrdLLLuRdrruululDrrddllluluRddrrruulDLruulDlDurrdrdL	13.0311	18	80	177	280	4480	367	310	567	16	1.31071	1.36758	14.4516	177	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
7 - Jordi Doménech - 294 [likes=8, dislikes=0, completion=0.697674418604651, like_ratio=1.0, like_rate=0.0372093023255814, tedium=11.0]	SOLVED	LulldRurDrddllUUrDulluR	8.47612	8	23	15	16	128	22	7	25	8	1.375	1.41421	18.2857	15	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
33 - Jordi Doménech - 295 [likes=7, dislikes=0, completion=0.601990049751244, like_ratio=1.0, like_rate=0.0348258706467662, tedium=12.0]	SOLVED	ruRdllluRRdrrruuLDrdLLLuRllldRurrdrUllldRR	8.9451	14	42	37	56	672	59	55	40	12	1.05357	1.33312	12.2182	37	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
6 - Jordi Doménech - 296 [likes=6, dislikes=0, completion=0.829166666666667, like_ratio=1.0, like_rate=0.025, tedium=10.5]	SOLVED	rUdlluRuurrdLulDDldRR	8.51437	8	21	12	14	112	15	0	15	8	1.07143	1.3908	0	12	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
45 - Jordi Doménech - 297 [likes=6, dislikes=0, completion=0.728971962616822, like_ratio=1.0, like_rate=0.0280373831775701, tedium=13.3333333333333]	SOLVED	dRUUdrrdLullluRdrrdLuluuRDldRdrruLLullddRUUdrrdL	9.69472	16	48	47	101	1212	110	82	141	12	1.08911	1.33435	14.7805	47	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
12 - Jordi Doménech - 298 [likes=6, dislikes=0, completion=0.756218905472637, like_ratio=1.0, like_rate=0.0298507462686567, tedium=12.0]	SOLVED	RurDRdrruLLLulldRdRUrrdL	8.83289	11	24	25	41	328	46	23	43	8	1.12195	1.40158	14.2609	25	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
62 - Jordi Doménech - 299 [likes=3, dislikes=0, completion=0.793522267206478, like_ratio=1.0, like_rate=0.0121457489878543, tedium=15.0]	SOLVED	uLLulldRlddrURlluurrDLdlUrrrrddlUruLdLruLdLruulDlDurrdL	9.16188	17	55	46	62	744	106	21	73	12	1.70968	1.27478	35.4286	46	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
58 - Jordi Doménech - 300 [likes=3, dislikes=0, completion=0.63594470046083, like_ratio=1.0, like_rate=0.0138248847926267, tedium=15.0]	SOLVED	ulllDulDrRddlUUrurrdLulDlluRRdlddrUluurRllddrUddllUrurruL	10.7144	15	57	51	93	1116	118	105	179	12	1.26882	1.3528	10.6286	51	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
15 - Jordi Doménech - 301 [likes=4, dislikes=0, completion=0.809264305177112, like_ratio=1.0, like_rate=0.0108991825613079, tedium=8.33333333333333]	SOLVED	LLLUlldRurRdrruLLuLrdLLdRR	9.18385	14	26	36	38	456	46	34	71	12	1.21053	1.29671	13.4118	36	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
55 - Jordi Doménech - 302 [likes=6, dislikes=0, completion=0.685483870967742, like_ratio=1.0, like_rate=0.0241935483870968, tedium=11.0]	SOLVED	RlddRluurRllddrRUrrdLLurruulDrddlluLuRddrruLLullDurrdrruulDrdL	9.92739	16	62	69	92	1472	190	50	131	16	2.06522	1.32659	29.44	69	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
